,time,u,v,r
0,0.0,1.17248,0.0,0.0
1,1.0004001600640255,1.1832619770729882,-0.03120375686907568,0.02566250169849149
2,2.000800320128051,1.1918056568027726,-0.0683750169956354,0.0457803156214188
3,3.0012004801920766,1.1955849171847384,-0.1083894453324884,0.06216356119195007
4,4.001600640256102,1.1927953184456432,-0.14826345868424726,0.07536098920253127
5,5.002000800320127,1.1828161604215672,-0.1851402667827144,0.08565376251700008
6,6.002400960384153,1.1659962813485312,-0.21691728192428422,0.09306910466794113
7,7.002801120448179,1.1434920984971917,-0.2424936514371229,0.09779861650948868
8,8.003201280512204,1.1171845524298414,-0.26166750359300556,0.10064857556887248
9,9.00360144057623,1.0884828794055599,-0.27511811379646883,0.10183278525668125
10,10.004001600640255,1.0587773695863545,-0.28376592785040444,0.10185638735751547
11,11.004401760704281,1.029347436497297,-0.2886692423339004,0.10142983730480362
12,12.004801920768307,1.0006873210305258,-0.29077186789106213,0.10055000951143712
13,13.005202080832332,0.97328538275723,-0.2908581041233742,0.0994616513340785
14,14.005602240896359,0.9474752364778681,-0.2895797466884946,0.09839184301724946
15,15.006002400960384,0.9232498487219835,-0.28734636972245453,0.09726937111320814
16,16.00640256102441,0.9006466407055889,-0.28450147462550013,0.09615077508901268
17,17.006802721088434,0.8797265640433003,-0.28134475655417873,0.09516984747566172
18,18.00720288115246,0.8603595109084834,-0.27801313045246906,0.09425837058947294
19,19.007603041216484,0.8424222463584442,-0.2745938857258556,0.093375122412488
20,20.00800320128051,0.825848474358531,-0.2711897417147506,0.09254874700802872
21,21.008403361344538,0.8106045964906907,-0.26790510082389424,0.09184746587867276
22,22.008803521408563,0.7965616332054265,-0.26475148793546877,0.09122315914652455
23,23.009203681472588,0.7835944236751492,-0.2617157987355829,0.09062964928279474
24,24.009603841536613,0.7716129449297218,-0.2588049646426368,0.09005667191949232
25,25.010004001600638,0.7605596724326897,-0.256045278168194,0.08952648597720674
26,26.010404161664663,0.7504063218422735,-0.2534799870488287,0.08909076054516324
27,27.01080432172869,0.741080204237556,-0.25110587350285507,0.08874339373795723
28,28.011204481792717,0.7324698656725219,-0.2488721535426484,0.08841382522283656
29,29.011604641856742,0.7244919960020004,-0.24674832821902715,0.08806291799937131
30,30.012004801920767,0.7170928867565243,-0.24472715965472047,0.08768773746565894
31,31.012404961984792,0.7102484311423296,-0.24282467104436833,0.08732155141832428
32,32.01280512204882,0.7039641240413559,-0.2410801466545215,0.08703383005251948
33,33.01320528211284,0.6982357406062536,-0.23952101117923924,0.08687660955723168
34,34.01360544217687,0.6929517973417193,-0.23807443862008643,0.08674144919871024
35,35.01400560224089,0.6880328185395731,-0.2366928152815753,0.0865568329814868
36,36.01440576230492,0.6834423147364909,-0.23536498193871225,0.08631391778923167
37,37.01480592236894,0.679185851366523,-0.23411541844528116,0.08606538800461178
38,38.01520608243297,0.6753084658084592,-0.23300205444152572,0.08592152534005532
39,39.01560624249699,0.6717767022657711,-0.23201340586753913,0.08586871423399842
40,40.01600640256102,0.6684971898778612,-0.23108038045301202,0.0857953889526557
41,41.01640656262505,0.6654238520804513,-0.23017438734961446,0.0856607462030311
42,42.016806722689076,0.6625476964157448,-0.2292999289566715,0.08548012752102173
43,43.0172068827531,0.6598968145324267,-0.22849460092116322,0.08532501927141786
44,44.017607042817126,0.6575158475473485,-0.2278108840389395,0.08529116746166267
45,45.01800720288115,0.6553391468756575,-0.2271996196734205,0.0852989612826842
46,46.018407362945176,0.6532965799773336,-0.22660381923950407,0.0852580614866833
47,47.0188075230092,0.6513582052381325,-0.22600357369802024,0.08514049795250254
48,48.019207683073226,0.649531895655486,-0.22541417363795152,0.0849771360689486
49,49.01960784313725,0.6478633388385018,-0.22488610927643288,0.08485767673479223
50,50.020008003201276,0.6464077186232665,-0.22447912704097378,0.08488611791135772
51,51.0204081632653,0.6450873095713552,-0.2241270571578001,0.08495383754036623
52,52.02080832332933,0.6438237477300244,-0.2237597187018777,0.08494827905558591
53,53.02120848339335,0.6425888472572833,-0.22335486588727596,0.08483637201942104
54,54.02160864345738,0.6414030865573507,-0.22293696115054282,0.08466225367101775
55,55.0220088035214,0.6403356082806541,-0.22257717515070463,0.08454726892626406
56,56.022408963585434,0.6394588686792858,-0.22235037182862558,0.08461776139264464
57,57.02280912364946,0.6386685339595564,-0.22216099009055215,0.08471635072675852
58,58.023209283713484,0.6378851680941262,-0.22193476020761704,0.08472340526656863
59,59.02360944377751,0.6370891381137054,-0.22165536897929913,0.08461478926097092
60,60.024009603841534,0.6363173346297543,-0.221361447801313,0.08445670078831487
61,61.02440976390556,0.6356631007581435,-0.2211465044835049,0.08440555826771654
62,62.024809923969585,0.6351460865573154,-0.22103323036945774,0.0844996264719441
63,63.02521008403361,0.6346539291947408,-0.2209151797150719,0.08456436093885028
64,64.02561024409763,0.6341459842649398,-0.22075458046281754,0.08453940377690619
65,65.02601040416167,0.6336284961106897,-0.22055925547050043,0.08443944799718082
66,66.02641056422569,0.6331545978230249,-0.22038262251126212,0.08435423751334108
67,67.02681072428972,0.6327929240671418,-0.22029339833651834,0.08439830283364252
68,68.02721088435374,0.6324741425450348,-0.22022640585912837,0.08446445238282245
69,69.02761104441777,0.6321489053144055,-0.2201348241205307,0.08447666198787908
70,70.02801120448179,0.6318070394061744,-0.22000991760616667,0.08442171145177542
71,71.02841136454582,0.6314722250475481,-0.21987595174622587,0.08434070026435622
72,72.02881152460984,0.6312012208877489,-0.21978944995341343,0.08432780867850434
73,73.02921168467387,0.6310009670706961,-0.21975884557161432,0.08439716869328179
74,74.02961184473789,0.6308072945474942,-0.2197224240240613,0.08444774861625211
75,75.03001200480192,0.6305901263776628,-0.2196513877568908,0.08443307129621756
76,76.03041216486594,0.6303505504157346,-0.21954752743578357,0.08435685625737264
77,77.03081232492997,0.6301208193112563,-0.21944322194596463,0.08427301969930397
78,78.03121248499399,0.6299623506530055,-0.21939953559646772,0.08428248163091955
79,79.03161264505802,0.6298733561050254,-0.2194163100314007,0.08438453066361448
80,80.03201280512204,0.6297770236573805,-0.21941831832331812,0.084456458152058
81,81.03241296518607,0.6296342350584261,-0.21936708997007578,0.0844361427411358
82,82.0328131252501,0.6294470449685303,-0.21926494728484391,0.08432802176384452
83,83.03321328531412,0.6292586809600752,-0.21915500539610724,0.08420309124129166
84,84.03361344537815,0.6291529005213771,-0.21912055472304925,0.08419787623329149
85,85.03401360544217,0.6291429330138933,-0.21917636745608773,0.08433551880697517
86,86.0344137655062,0.6291205363733132,-0.21921567384133875,0.08444200848443645
87,87.03481392557022,0.6290307144925141,-0.21918356631062927,0.08442886336186037
88,88.03521408563425,0.6288756786405305,-0.21908210204807843,0.08430015114603004
89,89.03561424569827,0.6287148474625541,-0.2189703029900976,0.08415248915432653
90,90.0360144057623,0.6286601041435211,-0.21895949042418866,0.08416740339841734
91,91.03641456582632,0.6286845726838022,-0.21902438832529764,0.08430277857264185
92,92.03681472589035,0.6286782634689474,-0.21905643914844175,0.08438164610736806
93,93.03721488595437,0.6286069626527595,-0.21902160381866312,0.08434906983891821
94,94.0376150460184,0.6284912219051154,-0.21893998338851842,0.08423847198811875
95,95.03801520608242,0.6284063584119656,-0.21888581903807894,0.08417163316030052
96,96.03841536614645,0.6284165244468704,-0.2189228234695094,0.08425259764011082
97,97.03881552621048,0.6284272277194223,-0.21895868036390875,0.08432974731263855
98,98.0392156862745,0.6283990989187335,-0.2189546360474197,0.08433982968300825
99,99.03961584633853,0.6283322023035635,-0.2189106942440116,0.08428317835781081
100,100.04001600640255,0.6282635927082542,-0.21886322922423948,0.08421978900239353
101,100.94037615046018,0.6282538431249503,-0.2188700846429487,0.08424343933912433
102,101.9407763105242,0.6282724920930828,-0.21890556040905665,0.08431427901365943
103,102.94117647058823,0.6282722750044843,-0.21892133859973528,0.08435165575844007
104,103.94157663065225,0.6282359806675439,-0.21890043221831595,0.08432790452648212
105,104.94197679071628,0.6281745933304791,-0.21885363188459556,0.08426092286275196
106,105.9423769507803,0.6281272926813359,-0.21881950583483653,0.08421417090416651
107,106.94277711084433,0.6281443490133696,-0.21884781395966893,0.08426918330941414
108,107.94317727090835,0.6281831389668585,-0.2188971232596416,0.08435754184222709
109,108.94357743097238,0.6281905907953395,-0.21891476409036648,0.08439336642139579
110,109.9439775910364,0.6281483054670299,-0.2188823684320579,0.08434687875690777
111,110.94437775110043,0.6280717355031569,-0.2188151365371611,0.0842431198516451
112,111.94477791116446,0.6280101849779572,-0.2187618369303521,0.08416195000138435
113,112.94517807122848,0.6280371189317387,-0.21879549791640518,0.0842225191302123
114,113.94557823129252,0.6281150746843053,-0.21888028933328663,0.0843650343267471
115,114.94597839135653,0.6281529523872801,-0.21892510083266786,0.08444176150000067
116,115.94637855142057,0.6281127749145563,-0.21889154877927794,0.08439090423798831
117,116.94677871148458,0.6280104069140471,-0.21879509215936782,0.08423797504755355
118,117.94717887154862,0.6279155548076851,-0.21870503258071025,0.08409579535436817
119,118.94757903161263,0.6279411283458278,-0.21873403992291438,0.08414733918173574
120,119.94797919167667,0.6280347862796744,-0.21883146358966263,0.08430882066583995
121,120.94837935174068,0.6280816678523664,-0.2188828717699053,0.0843944672742016
122,121.94877951180472,0.6280445346354211,-0.21885061994852661,0.08434376981703189
123,122.94917967186873,0.6279508893817966,-0.218761501973514,0.08420087487373915
124,123.94957983193277,0.6278929760258921,-0.21870675005595797,0.08411458479292899
125,124.94997999199678,0.6279510154602,-0.21876628230025774,0.08421466175735591
126,125.95038015206082,0.6280062399590002,-0.21882337739458768,0.08430996764477947
127,126.95078031212485,0.6280115760416428,-0.21883144195091223,0.08432450680712326
128,127.95118047218887,0.6279689571349995,-0.2187921066045452,0.08426128089352505
129,128.9515806322529,0.6279252157279397,-0.21875118316712805,0.08419567814693463
130,129.95198079231693,0.6279490329953951,-0.21877616302161523,0.08423842070916274
131,130.95238095238093,0.6279878172060105,-0.21881590754674435,0.08430506289317258
132,131.95278111244497,0.6279995413483512,-0.21882906257532933,0.08432776631281061
133,132.953181272509,0.6279765023402742,-0.2188079435656846,0.08429404852970071
134,133.95358143257303,0.6279388818727057,-0.21877229037499787,0.08423646388589658
135,134.95398159263704,0.6279343069382582,-0.21876884341298233,0.08423189898280566
136,135.95438175270107,0.6279751189440246,-0.21881012375276632,0.08430054566303351
137,136.9547819127651,0.6280079575617162,-0.21884365383126447,0.08435621533121558
138,137.95518207282913,0.6280047436439946,-0.2188415669571185,0.08435339652804502
139,138.95558223289314,0.6279646031361312,-0.21880288694222497,0.08429061243168483
140,139.95598239295717,0.6279138670760076,-0.2187535281017353,0.08421042085776789
141,140.9563825530212,0.6279060523732833,-0.2187462787040146,0.08419938446372693
142,141.95678271308523,0.627972827083392,-0.21881334971857447,0.08430927869551112
143,142.95718287314926,0.6280382030402425,-0.21887956329421637,0.08441718140355507
144,143.95758303321327,0.628045716019596,-0.21888819552468322,0.0844312672120863
145,144.9579831932773,0.6279838990932964,-0.21882747498011956,0.08433271663935026
146,145.95838335334133,0.6278862826292713,-0.21873058270707144,0.08417571609761026
147,146.95878351340536,0.6278313942915309,-0.2186756522284865,0.08408745789314759
148,147.95918367346937,0.627894490221423,-0.21873788783595557,0.08419003392445987
149,148.9595838335334,0.6279636671939324,-0.21880679710983542,0.08430275885657833
150,149.95998399359743,0.6279792520852479,-0.21882321994236925,0.08432922129655264
151,150.96038415366147,0.627938644740613,-0.21878424539824043,0.08426504407149935
152,151.96078431372547,0.6278895315372514,-0.21873648743574406,0.08418690271316207
153,152.9611844737895,0.627911083902059,-0.2187577061321091,0.0842223023506331
154,153.96158463385353,0.627951738858609,-0.21879779546481132,0.08428848083006728
155,154.96198479391757,0.6279665209464593,-0.21881261571489524,0.0843129273541174
156,155.96238495398157,0.6279491539371388,-0.21879590428214354,0.08428546480337606
157,156.9627851140456,0.6279204719274086,-0.21876799344190165,0.08423965882409147
158,157.96318527410963,0.6279258295979152,-0.2187733014947709,0.08424865985216577
159,158.96358543417367,0.6279610503284414,-0.2188080488874231,0.0843059328503922
160,159.9639855942377,0.6279838575537374,-0.21883067760113037,0.08434317051083962
161,160.9643857543017,0.6279761743903777,-0.21882329106934012,0.0843310806573147
162,161.96478591436573,0.6279418276728989,-0.21878958557351608,0.08427580826179751
163,162.96518607442977,0.6279065479537992,-0.21875485024313832,0.08421893544444137
164,163.9655862344938,0.6279173472713614,-0.21876543661527584,0.08423652005408942
165,164.9659863945578,0.6279836430070983,-0.21883155201359225,0.08434432959514129
166,165.96638655462183,0.6280363180529159,-0.21888445459929887,0.08443028667985808
167,166.96678671468587,0.6280324898419946,-0.21888111292806214,0.08442462629255676
168,167.9671868747499,0.6279674807579575,-0.21881662100342916,0.08431958533866395
169,168.9675870348139,0.6278748181348707,-0.21872419827682754,0.08416940264471584
170,169.96798719487794,0.6278262342572429,-0.21867518964756558,0.08409031895835826
171,170.96838735494197,0.6278883609574022,-0.21873612346288251,0.08419046187341969
172,171.968787515006,0.6279555451762595,-0.2188026880220679,0.08429914410223413
173,172.96918767507,0.6279710849106108,-0.21881872017802118,0.08432476004821934
174,173.96958783513404,0.6279330478222046,-0.21878199434995968,0.08426402115918527
175,174.96998799519807,0.6278878833177316,-0.21873789232105764,0.08419160923478743
176,175.9703881552621,0.6279101277145448,-0.2187595734746085,0.08422755168272658
177,176.97078831532613,0.6279478639418749,-0.21879656932394514,0.0842884873182432
178,177.97118847539014,0.6279609137841631,-0.2188094682633969,0.08430963571266252
179,178.97158863545417,0.6279445520191577,-0.2187935459255863,0.08428332763232356
180,179.9719887955182,0.6279192205139967,-0.21876875183516886,0.08424250045139034
181,180.97238895558223,0.6279271378351352,-0.2187764268444847,0.08425525475539239
182,181.97278911564624,0.6279610232154854,-0.2188097277919139,0.0843100297216265
183,182.97318927571027,0.6279820339401755,-0.21883045057175884,0.08434403887287531
184,183.9735894357743,0.62797360301795,-0.21882219568048458,0.08433043223898398
185,184.97398959583833,0.6279398117586886,-0.21878891720253127,0.08427576966806581
186,185.97438975590234,0.6279053897734059,-0.21875492281031417,0.08422002082650233
187,186.97478991596637,0.6279155720254489,-0.2187648163856052,0.08423637868361714
188,187.9751900760304,0.6279848894042686,-0.2188339628696462,0.08434894224400649
189,188.97559023609443,0.6280426906284788,-0.21889201669963643,0.08444310249831162
190,189.97599039615844,0.6280421371212257,-0.21889190726842983,0.08444262003821998
191,190.97639055622247,0.6279757994018379,-0.21882595267133467,0.0843352427575878
192,191.9767907162865,0.6278756570858264,-0.21872585970611333,0.08417270585244004
193,192.97719087635053,0.6278130988848849,-0.2186627238729824,0.08407073182097038
194,193.97759103641457,0.627869428562055,-0.2187177307671121,0.08416124949493223
195,194.97799119647857,0.6279435309993118,-0.2187910065101092,0.0842808899190228
196,195.9783913565426,0.6279668862579576,-0.21881474421661457,0.08431900516515241
197,196.97879151660663,0.6279338182916665,-0.21878302384729384,0.08426627684637536
198,197.97919167667067,0.6278889651665917,-0.21873935959312854,0.08419439896707553
199,198.97959183673467,0.6279087088513099,-0.21875858346832822,0.08422625005599814
200,199.9799919967987,0.6279443566628705,-0.21879346534137933,0.084283716430759
201,200.98039215686273,0.6279569557990298,-0.21880586559260123,0.0843040431204927
202,201.98079231692677,0.6279427605096461,-0.2187920377385673,0.08428115121662873
203,202.98119247699077,0.6279214540851508,-0.21877117893879078,0.08424675332888659
204,203.9815926370548,0.6279315200880726,-0.21878094918744373,0.08426292129604845
205,204.98199279711883,0.6279622189444506,-0.21881108266773244,0.08431248864131302
206,205.98239295718287,0.6279797982488227,-0.21882838313218997,0.08434088426096688
207,206.9827931172469,0.6279704194264444,-0.21881916300816537,0.08432568164848882
208,207.9831932773109,0.6279387609396675,-0.21878797466112043,0.08427441446542827
209,208.98359343737494,0.6279080182879405,-0.2187576103946295,0.08422457654140525
210,209.98399359743897,0.6279182613036286,-0.21876752302839053,0.08424098507105555
211,210.984393757503,0.6279657150235975,-0.218814402098476,0.08431776994498587
212,211.984793917567,0.6279984426936933,-0.21884691487875993,0.08437085066923695
213,212.98519407763104,0.6279901254805349,-0.21883887353213544,0.08435751738906674
214,213.98559423769507,0.6279432089707006,-0.2187925673458318,0.0842816411395513
215,214.9859943977591,0.6278889031707275,-0.2187387627314145,0.08419367384558499
216,215.9863945578231,0.627887008331519,-0.21873654178997112,0.08419037208689924
217,216.98679471788714,0.6279601035376654,-0.21880921333791173,0.08430883075596189
218,217.98719487795117,0.6280241426562692,-0.2188734700120802,0.08441302522341848
219,218.9875950380152,0.6280255474837512,-0.21887546617104373,0.08441583064920834
220,219.9879951980792,0.6279583684746934,-0.21880891057190024,0.0843073590931767
221,220.98839535814324,0.6278642847418392,-0.21871506637027857,0.08415495951507472
222,221.98879551820727,0.6278326040560925,-0.21868275112033828,0.0841032177745595
223,222.9891956782713,0.6279211814849881,-0.21877048527142423,0.084246365390842
224,223.98959583833533,0.6280069443178139,-0.21885656414925012,0.08438568940405457
225,224.98999599839934,0.6280174093435548,-0.21886803229552868,0.08440348876991394
226,225.99039615846337,0.627945278808829,-0.21879699560709506,0.08428756797035704
227,226.9907963185274,0.6278478768877468,-0.2187000763539427,0.0841303326457725
228,227.99119647859143,0.6278449277311862,-0.21869621815530185,0.08412520774812801
229,228.99159663865544,0.6279257195825095,-0.21877574393411642,0.08425547139841963
230,229.99199679871947,0.6279748440007464,-0.2188246061674988,0.08433497705865702
231,230.9923969587835,0.6279612052784284,-0.21881176641917233,0.08431337741146011
232,231.99279711884753,0.6279048999505491,-0.21875667284258696,0.0842228785261915
233,232.99319727891154,0.627877216794564,-0.218729260180919,0.08417823985895645
234,233.99359743897557,0.6279235427297235,-0.21877446950249452,0.08425277475452937
235,234.9939975990396,0.6279617600229013,-0.21881197746682185,0.0843143562778874
236,235.99439775910363,0.6279636731000783,-0.21881392669816727,0.08431739891559215
237,236.99479791916764,0.6279326013399207,-0.21878343800661948,0.08426718583763528
238,237.99519807923167,0.6279028023201243,-0.21875404772519097,0.08421894281272656
239,238.9955982392957,0.6279254717080927,-0.2187760801922381,0.08425532444466675
240,239.99599839935973,0.6279664615032218,-0.2188163625874076,0.08432144269094752
241,240.99639855942377,0.6279839159487014,-0.2188335747002064,0.08434958097446149
242,241.99679871948777,0.6279646549381953,-0.21881460371638492,0.08431835069390005
243,242.9971988795518,0.6279214778187963,-0.21877197247410288,0.08424839150374663
244,243.99759903961584,0.6278931633910253,-0.218743839463929,0.08420237131427677
245,244.99799919967987,0.6279237273941052,-0.21877366347397031,0.08425151000528376
246,245.99839935974387,0.6279646280730277,-0.21881390433634304,0.08431750460157646
247,246.9987995198079,0.6279774122587364,-0.2188265826307016,0.08433814092116874
248,247.99919967987194,0.6279537667578426,-0.21880338919507508,0.08429990985611713
249,248.99959983993597,0.6279130505729631,-0.21876328309689408,0.08423403448918128
250,250.0,0.6279022949027188,-0.2187524916329906,0.08421647009382413
